2018-07-05 15:13:35,280 - INFO - info
2018-07-05 15:13:35,287 - DEBUG - debug
2018-07-05 15:13:35,287 - ERROR - error
2018-07-05 15:13:35,287 - WARNING - warning
2018-07-05 16:07:34,182 - INFO - 开始!
2018-07-05 16:08:00,548 - ERROR - 有异常!
2018-07-05 16:08:18,562 - INFO - 开始!
2018-07-05 16:09:03,856 - ERROR - 有异常!
2018-07-05 16:13:28,377 - INFO - 开始!
2018-07-05 16:14:26,920 - INFO - 开始!
